report_id,report_date,freshness,age_days,county_number,county,water_name,source_type,source_name,official,rating,title,summary,species,techniques,access_notes,source_url,observed_period,raw_source_reference
ee40421571dee1ef69,2026-07-26,very_current,0,,,Crooked Creek,official_stocking_update,Idaho Fish and Game,True,,Crooked Creek stocking update,"Idaho Fish and Game lists 500 fish for Crooked Creek during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,unmatched
27eaf36131d40be141,2026-07-26,very_current,0,,,Banner Summit Lake,official_stocking_update,Idaho Fish and Game,True,,Banner Summit Lake stocking update,"Idaho Fish and Game lists 420 fish for Banner Summit Lake during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
b594742f131cada277,2026-07-26,very_current,0,,,Bull Trout Lake,official_stocking_update,Idaho Fish and Game,True,,Bull Trout Lake stocking update,"Idaho Fish and Game lists 1,000 fish for Bull Trout Lake during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
01eed58e73c47df418,2026-07-26,very_current,0,,,Bull Trout Lake #2,official_stocking_update,Idaho Fish and Game,True,,Bull Trout Lake #2 stocking update,"Idaho Fish and Game lists 120 fish for Bull Trout Lake #2 during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
aa6938dc954a81a001,2026-07-26,very_current,0,,,Lowman Ponds,official_stocking_update,Idaho Fish and Game,True,,Lowman Ponds stocking update,"Idaho Fish and Game lists 360 fish for Lowman Ponds during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
86e963cb3975b80d80,2026-07-26,very_current,0,,,Martin Lake,official_stocking_update,Idaho Fish and Game,True,,Martin Lake stocking update,"Idaho Fish and Game lists 360 fish for Martin Lake during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
4d2498229cfe111ba1,2026-07-26,very_current,0,23,Gem,Payette River,official_stocking_update,Idaho Fish and Game,True,,Middle Fork Payette River stocking update,"Idaho Fish and Game lists 750 fish for Middle Fork Payette River during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,conservative_fuzzy
0f8c720b70f44d72b1,2026-07-26,very_current,0,1,Ada,Boise River,official_stocking_update,Idaho Fish and Game,True,,North Fork Boise River stocking update,"Idaho Fish and Game lists 1,750 fish for North Fork Boise River during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,conservative_fuzzy
0f8c720b70f44d72b1,2026-07-26,very_current,0,14,Canyon,Boise River,official_stocking_update,Idaho Fish and Game,True,,North Fork Boise River stocking update,"Idaho Fish and Game lists 1,750 fish for North Fork Boise River during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,conservative_fuzzy
b67a04b5b1134a52c7,2026-07-26,very_current,0,23,Gem,Payette River,official_stocking_update,Idaho Fish and Game,True,,North Fork Payette River 03 stocking update,"Idaho Fish and Game lists 600 fish for North Fork Payette River 03 during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,conservative_fuzzy
19bf622e965c4fba49,2026-07-26,very_current,0,43,Valley,Rowland Pond / Lick Creek,official_stocking_update,Idaho Fish and Game,True,,Rowland Pond stocking update,"Idaho Fish and Game lists 300 fish for Rowland Pond during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,conservative_fuzzy
1631d57f05c8713f1e,2026-07-26,very_current,0,,,Silver Creek,official_stocking_update,Idaho Fish and Game,True,,Silver Creek stocking update,"Idaho Fish and Game lists 750 fish for Silver Creek during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
1651f9653085d8bb1b,2026-07-26,very_current,0,,,Wilson Creek,official_stocking_update,Idaho Fish and Game,True,,Wilson Creek stocking update,"Idaho Fish and Game lists 150 fish for Wilson Creek during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
3829412adba32f204f,2026-07-26,very_current,0,,,Wilson Springs North Pond,official_stocking_update,Idaho Fish and Game,True,,Wilson Springs North Pond stocking update,"Idaho Fish and Game lists 120 fish for Wilson Springs North Pond during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
a43267ff247d07cca5,2026-07-26,very_current,0,,,Wilson Springs Trophy Pond,official_stocking_update,Idaho Fish and Game,True,,Wilson Springs Trophy Pond stocking update,"Idaho Fish and Game lists 120 fish for Wilson Springs Trophy Pond during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
81255fe3a07863f600,2026-07-26,very_current,0,,,"Boise River, Middleton to Eagle Road",official_stocking_update,Idaho Fish and Game,True,,"Boise River, Middleton to Eagle Road stocking update","Idaho Fish and Game lists 500 fish for Boise River, Middleton to Eagle Road during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,unmatched
36a5e25810088e4053,2026-07-26,very_current,0,,,"Boise River, Strawberry Glen to Barber Dam",official_stocking_update,Idaho Fish and Game,True,,"Boise River, Strawberry Glen to Barber Dam stocking update","Idaho Fish and Game lists 648 fish for Boise River, Strawberry Glen to Barber Dam during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,unmatched
6d962cf12dfe8f019c,2026-07-26,very_current,0,8,Boise,South Fork of the Payette River,official_stocking_update,Idaho Fish and Game,True,,South Fork Payette River stocking update,"Idaho Fish and Game lists 1,750 fish for South Fork Payette River during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,exact_or_alias
9aa0d1793c096d457d,2026-07-26,very_current,0,,,Baker Creek,official_stocking_update,Idaho Fish and Game,True,,Baker Creek stocking update,"Idaho Fish and Game lists 225 fish for Baker Creek during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
de642e9b8b6d1b9c69,2026-07-26,very_current,0,,,Big Wood River,official_stocking_update,Idaho Fish and Game,True,,Big Wood River stocking update,"Idaho Fish and Game lists 1,185 fish for Big Wood River during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
7ccec9a46382c395d3,2026-07-26,very_current,0,,,Crystal Springs Lake,official_stocking_update,Idaho Fish and Game,True,,Crystal Springs Lake stocking update,"Idaho Fish and Game lists 600 fish for Crystal Springs Lake during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
69c511e910828d79e1,2026-07-26,very_current,0,,,Fourth Fork Rock Creek,official_stocking_update,Idaho Fish and Game,True,,Fourth Fork Rock Creek stocking update,"Idaho Fish and Game lists 325 fish for Fourth Fork Rock Creek during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
cd153607480dbdaadb,2026-07-26,very_current,0,,,Gavers Lagoon,official_stocking_update,Idaho Fish and Game,True,,Gavers Lagoon stocking update,"Idaho Fish and Game lists 710 fish for Gavers Lagoon during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
38b724fca1664fd765,2026-07-26,very_current,0,,,Hagerman WMA Oster Lake #1,official_stocking_update,Idaho Fish and Game,True,,Hagerman WMA Oster Lake #1 stocking update,"Idaho Fish and Game lists 225 fish for Hagerman WMA Oster Lake #1 during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
73f8780a6cdf61b0f8,2026-07-26,very_current,0,,,Hagerman WMA Riley Creek Pond,official_stocking_update,Idaho Fish and Game,True,,Hagerman WMA Riley Creek Pond stocking update,"Idaho Fish and Game lists 225 fish for Hagerman WMA Riley Creek Pond during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
d8275cafbf6e32ded6,2026-07-26,very_current,0,,,Little Wood River,official_stocking_update,Idaho Fish and Game,True,,Little Wood River stocking update,"Idaho Fish and Game lists 425 fish for Little Wood River during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
02d3be75c6fc0dbe6e,2026-07-26,very_current,0,,,Lower Lake Creek Lake,official_stocking_update,Idaho Fish and Game,True,,Lower Lake Creek Lake stocking update,"Idaho Fish and Game lists 350 fish for Lower Lake Creek Lake during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
16d3f55d96ff933aa8,2026-07-26,very_current,0,,,Niagara Springs,official_stocking_update,Idaho Fish and Game,True,,Niagara Springs stocking update,"Idaho Fish and Game lists 500 fish for Niagara Springs during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
ee147ba5f1cc526ff3,2026-07-26,very_current,0,,,North Fork Big Wood River,official_stocking_update,Idaho Fish and Game,True,,North Fork Big Wood River stocking update,"Idaho Fish and Game lists 225 fish for North Fork Big Wood River during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
6af21f0f0ccbd47256,2026-07-26,very_current,0,,,Penny Lake,official_stocking_update,Idaho Fish and Game,True,,Penny Lake stocking update,"Idaho Fish and Game lists 400 fish for Penny Lake during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
fc8891940c0d5ccd91,2026-07-26,very_current,0,7,Blaine,Hot Springs Landing / Rock Creek,official_stocking_update,Idaho Fish and Game,True,,Rock Creek stocking update,"Idaho Fish and Game lists 1,000 fish for Rock Creek during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,conservative_fuzzy
e9e12669544c76b8f6,2026-07-26,very_current,0,2,Adams,Trail Creek,official_stocking_update,Idaho Fish and Game,True,,Trail Creek stocking update,"Idaho Fish and Game lists 350 fish for Trail Creek during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,exact_or_alias
d43ebdccd3bbaa1585,2026-07-26,very_current,0,,,Warm Springs Creek,official_stocking_update,Idaho Fish and Game,True,,Warm Springs Creek stocking update,"Idaho Fish and Game lists 700 fish for Warm Springs Creek during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
10022abc67011d05ba,2026-07-26,very_current,0,,,Big Trinity Lake,official_stocking_update,Idaho Fish and Game,True,,Big Trinity Lake stocking update,"Idaho Fish and Game lists 2,000 fish for Big Trinity Lake during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,unmatched
828b16ff7bc0062012,2026-07-26,very_current,0,,,Freedom Park Pond,official_stocking_update,Idaho Fish and Game,True,,Freedom Park Pond stocking update,"Idaho Fish and Game lists 500 fish for Freedom Park Pond during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,unmatched
2942a696b0e122120f,2026-07-26,very_current,0,,,Little Trinity Lake,official_stocking_update,Idaho Fish and Game,True,,Little Trinity Lake stocking update,"Idaho Fish and Game lists 700 fish for Little Trinity Lake during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,unmatched
c94bfae96f00407a54,2026-07-26,very_current,0,39,Power,East Fork Rock Creek1,official_stocking_update,Idaho Fish and Game,True,,East Fork Rock Creek stocking update,"Idaho Fish and Game lists 500 fish for East Fork Rock Creek during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,conservative_fuzzy
f444d1aba025e185bb,2026-07-26,very_current,0,17,Clark,Birch Creek,official_stocking_update,Idaho Fish and Game,True,,Birch Creek stocking update,"Idaho Fish and Game lists 1,350 fish for Birch Creek during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,exact_or_alias
300d5a761c8fd2565e,2026-07-26,very_current,0,,,Buffalo River,official_stocking_update,Idaho Fish and Game,True,,Buffalo River stocking update,"Idaho Fish and Game lists 1,000 fish for Buffalo River during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
e5e49f805df73efccb,2026-07-26,very_current,0,,,East Fork Big Lost River,official_stocking_update,Idaho Fish and Game,True,,East Fork Big Lost River stocking update,"Idaho Fish and Game lists 400 fish for East Fork Big Lost River during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
2609945a515f408771,2026-07-26,very_current,0,,,Gem Lake,official_stocking_update,Idaho Fish and Game,True,,Gem Lake stocking update,"Idaho Fish and Game lists 3,000 fish for Gem Lake during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
02a65e2205aab7d601,2026-07-26,very_current,0,,,North Fork Big Lost River Stocking Yellowstone Cutthroat Trout,official_stocking_update,Idaho Fish and Game,True,,North Fork Big Lost River Stocking Yellowstone Cutthroat Trout stocking update,"Idaho Fish and Game lists 1,200 fish for North Fork Big Lost River Stocking Yellowstone Cutthroat Trout during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
cb7dac87c9d8f6233e,2026-07-26,very_current,0,,,Star Hope Creek Stocking Yellowstone Cutthroat Trout,official_stocking_update,Idaho Fish and Game,True,,Star Hope Creek Stocking Yellowstone Cutthroat Trout stocking update,"Idaho Fish and Game lists 250 fish for Star Hope Creek Stocking Yellowstone Cutthroat Trout during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
58222ac9557e017dcc,2026-07-26,very_current,0,,,Wildhorse Creek,official_stocking_update,Idaho Fish and Game,True,,Wildhorse Creek stocking update,"Idaho Fish and Game lists 500 fish for Wildhorse Creek during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
e31578dbca2b4ed54f,2026-07-26,very_current,0,,,Henrys Fork,official_stocking_update,Idaho Fish and Game,True,,Henrys Fork stocking update,"Idaho Fish and Game lists 1,675 fish for Henrys Fork during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,unmatched
331d8c86b5b9d0b40a,2026-07-26,very_current,0,,,Mill Pond (Stoddard Mill Pond),official_stocking_update,Idaho Fish and Game,True,,Mill Pond (Stoddard Mill Pond) stocking update,"Idaho Fish and Game lists 250 fish for Mill Pond (Stoddard Mill Pond) during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,unmatched
4878f512ecb838b2d4,2026-07-26,very_current,0,22,Fremont,Warm River ADA,official_stocking_update,Idaho Fish and Game,True,,Warm River stocking update,"Idaho Fish and Game lists 450 fish for Warm River during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,conservative_fuzzy
74a8b76f2173cfbc71,2026-07-26,very_current,0,,,Salmon River Section #7 Sunny Gulch Campground to Stanley,official_stocking_update,Idaho Fish and Game,True,,Salmon River Section #7 Sunny Gulch Campground to Stanley stocking update,"Idaho Fish and Game lists 1,200 fish for Salmon River Section #7 Sunny Gulch Campground to Stanley during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
d2c6b0f628015e02f5,2026-07-26,very_current,0,,,Salmon River Section #8 Decker Flats to Buckhorn Bridge,official_stocking_update,Idaho Fish and Game,True,,Salmon River Section #8 Decker Flats to Buckhorn Bridge stocking update,"Idaho Fish and Game lists 1,600 fish for Salmon River Section #8 Decker Flats to Buckhorn Bridge during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
d3625181da8561d317,2026-07-26,very_current,0,,,Stanley Lake,official_stocking_update,Idaho Fish and Game,True,,Stanley Lake stocking update,"Idaho Fish and Game lists 2,100 fish for Stanley Lake during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
edccd3758e6159159f,2026-07-26,very_current,0,,,Yankee Fork Dredge Pond #1,official_stocking_update,Idaho Fish and Game,True,,Yankee Fork Dredge Pond #1 stocking update,"Idaho Fish and Game lists 240 fish for Yankee Fork Dredge Pond #1 during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
2799479e9a5772fe38,2026-07-26,very_current,0,,,Yankee Fork Dredge Pond #4,official_stocking_update,Idaho Fish and Game,True,,Yankee Fork Dredge Pond #4 stocking update,"Idaho Fish and Game lists 240 fish for Yankee Fork Dredge Pond #4 during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
aac0a24e05dced4900,2026-07-26,very_current,0,,,Yankee Fork Lower Dredge Pond,official_stocking_update,Idaho Fish and Game,True,,Yankee Fork Lower Dredge Pond stocking update,"Idaho Fish and Game lists 120 fish for Yankee Fork Lower Dredge Pond during Jul 20 - Jul 24. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 20 - Jul 24,unmatched
02f72201529b7f7b69,2026-07-26,very_current,0,30,Lemhi,Hayden Creek,official_stocking_update,Idaho Fish and Game,True,,Hayden Creek Pond stocking update,"Idaho Fish and Game lists 500 fish for Hayden Creek Pond during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,conservative_fuzzy
c2ab19c1e8969970bf,2026-07-26,very_current,0,30,Lemhi,Kids Creek Pond,official_stocking_update,Idaho Fish and Game,True,,Kids Creek Pond stocking update,"Idaho Fish and Game lists 200 fish for Kids Creek Pond during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,exact_or_alias
9e6f1e4135017e39a6,2026-07-26,very_current,0,,,Salmon River Section #5 O'Brien Campground to Torrey's Hole,official_stocking_update,Idaho Fish and Game,True,,Salmon River Section #5 O'Brien Campground to Torrey's Hole stocking update,"Idaho Fish and Game lists 200 fish for Salmon River Section #5 O'Brien Campground to Torrey's Hole during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,unmatched
4ed462d38e96e4245f,2026-07-26,very_current,0,,,Salmon River Section #6 Lower Stanley to Sunbeam Hotsprings,official_stocking_update,Idaho Fish and Game,True,,Salmon River Section #6 Lower Stanley to Sunbeam Hotsprings stocking update,"Idaho Fish and Game lists 3,680 fish for Salmon River Section #6 Lower Stanley to Sunbeam Hotsprings during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,unmatched
bec1424057cc2d0232,2026-07-26,very_current,0,19,Custer,Valley Creek,official_stocking_update,Idaho Fish and Game,True,,Valley Creek stocking update,"Idaho Fish and Game lists 1,000 fish for Valley Creek during Jul 27 - Jul 31. Stocking schedules are tentative and can change with water conditions, angler safety, weather, and staffing.",Usually catchable rainbow trout unless the official schedule states otherwise,,,https://idfg.idaho.gov/fish/stocking/statewide,Jul 27 - Jul 31,exact_or_alias
6f9ea7bd67eefc9199,2026-07-24,very_current,2,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,Idaho Fish and Game Relocates Young Cow Moose from Lewiston,"Home Press Releases and Articles idfg-jbruns Friday, July 24, 2026 - 1:12 PM MDT Wildlife staff safely captured and relocated a yearling moose to more suitable habitat in a remote portion of the region On Thursday, July 23, Idaho Fish and Game's Clearwater Region staff safely captured and relocated a young cow moose after it was reported in a residential yard in Lewiston. The yearling moose had been reported in…",,,,https://idfg.idaho.gov/article/idaho-fish-and-game-relocates-young-cow-moose-lewiston,,
ace4d2b98ea4125b89,2026-07-24,very_current,2,,,,official_statewide_or_regional_update,Idaho Fish and Game,True,,Jogger attacked by bear at Henrys Lake State Park,"Home Press Releases and Articles idfg-jbrower Friday, July 24, 2026 - 4:35 PM MDT In the early morning of July 24, an adult male was attacked by a bear while jogging with his dog along the Aspen Loop Trail at Henrys Lake State Park. The man sustained injuries, but was able to walk out on his own. The dog was uninjured and followed him out safely. At around 8:00 a.m., the individual was transported by ambulance to…",,,,https://idfg.idaho.gov/article/jogger-attacked-bear-henrys-lake-state-park,,
